epoch, wall_time, smooth_loss, train_loss, train_std_dev, val_loss, val_std_dev
247, 3.69799e+02, 6.38650e-01, 6.50279e-01, 6.53602e-01, 6.42570e-01, 7.31920e-01
248, 3.71324e+02, 6.38851e-01, 6.53135e-01, 6.47613e-01, 6.40384e-01, 7.44242e-01
249, 3.72827e+02, 6.38844e-01, 6.49925e-01, 6.51669e-01, 6.48180e-01, 7.39257e-01
250, 3.74340e+02, 6.38249e-01, 6.39300e-01, 6.62912e-01, 6.50203e-01, 7.47845e-01
251, 3.75871e+02, 6.37944e-01, 6.43838e-01, 6.58405e-01, 6.51258e-01, 7.52977e-01
252, 3.77368e+02, 6.37472e-01, 6.40926e-01, 6.56412e-01, 6.47556e-01, 7.40408e-01
253, 3.78817e+02, 6.37083e-01, 6.41487e-01, 6.64696e-01, 6.50506e-01, 7.67457e-01
254, 3.80353e+02, 6.37166e-01, 6.49694e-01, 6.56982e-01, 6.32780e-01, 7.50218e-01
255, 3.81922e+02, 6.36697e-01, 6.39840e-01, 6.46501e-01, 6.38354e-01, 7.32230e-01
256, 3.83486e+02, 6.36975e-01, 6.52817e-01, 6.50061e-01, 6.52816e-01, 7.36395e-01
257, 3.85017e+02, 6.36716e-01, 6.43348e-01, 6.59243e-01, 6.39421e-01, 7.40928e-01
258, 3.86535e+02, 6.36513e-01, 6.44269e-01, 6.51578e-01, 6.34634e-01, 7.58452e-01
259, 3.88104e+02, 6.36610e-01, 6.49243e-01, 6.64674e-01, 6.48818e-01, 7.65352e-01
260, 3.89730e+02, 6.36341e-01, 6.42949e-01, 6.55683e-01, 6.34226e-01, 7.57530e-01
261, 3.91263e+02, 6.35842e-01, 6.38637e-01, 6.48503e-01, 6.36484e-01, 7.46971e-01
262, 3.92756e+02, 6.35657e-01, 6.43753e-01, 6.58496e-01, 6.48262e-01, 7.54800e-01
263, 3.94299e+02, 6.35530e-01, 6.44414e-01, 6.56005e-01, 6.44365e-01, 7.57135e-01
264, 3.95839e+02, 6.35258e-01, 6.41970e-01, 6.56509e-01, 6.49607e-01, 7.46120e-01
265, 3.97381e+02, 6.35378e-01, 6.48590e-01, 6.77000e-01, 6.51368e-01, 7.69789e-01
266, 3.98903e+02, 6.36247e-01, 6.62223e-01, 6.96688e-01, 6.42627e-01, 7.94964e-01
267, 4.00417e+02, 6.35909e-01, 6.41068e-01, 6.46427e-01, 6.54384e-01, 7.40552e-01
268, 4.01853e+02, 6.36085e-01, 6.50178e-01, 6.46393e-01, 6.45895e-01, 7.66557e-01
269, 4.03340e+02, 6.35505e-01, 6.36680e-01, 6.43630e-01, 6.45142e-01, 7.38762e-01
270, 4.04821e+02, 6.35092e-01, 6.39173e-01, 6.35113e-01, 6.48716e-01, 7.33626e-01
271, 4.06326e+02, 6.35032e-01, 6.44945e-01, 6.55053e-01, 6.50308e-01, 7.54839e-01
272, 4.07807e+02, 6.34987e-01, 6.45128e-01, 6.39548e-01, 6.45261e-01, 7.21565e-01
273, 4.09317e+02, 6.34409e-01, 6.35741e-01, 6.38777e-01, 6.47847e-01, 7.26413e-01
274, 4.10772e+02, 6.34419e-01, 6.45654e-01, 6.38758e-01, 6.40739e-01, 7.30196e-01
275, 4.12212e+02, 6.34485e-01, 6.46762e-01, 6.38930e-01, 6.37823e-01, 7.36080e-01
276, 4.13650e+02, 6.34175e-01, 6.40151e-01, 6.48591e-01, 6.53224e-01, 7.43263e-01
277, 4.15103e+02, 6.33963e-01, 6.41707e-01, 6.45190e-01, 6.37483e-01, 7.21556e-01
278, 4.16589e+02, 6.33938e-01, 6.44497e-01, 6.36614e-01, 6.43321e-01, 7.27297e-01
279, 4.18149e+02, 6.33736e-01, 6.41217e-01, 6.58235e-01, 6.39444e-01, 7.49433e-01
280, 4.19699e+02, 6.33554e-01, 6.41575e-01, 6.51460e-01, 6.39016e-01, 7.50842e-01
281, 4.21323e+02, 6.33448e-01, 6.42925e-01, 6.42232e-01, 6.46345e-01, 7.43356e-01
282, 4.22856e+02, 6.33033e-01, 6.36928e-01, 6.32836e-01, 6.44059e-01, 7.22923e-01
283, 4.24393e+02, 6.32637e-01, 6.36738e-01, 6.38889e-01, 6.43597e-01, 7.21534e-01
284, 4.25933e+02, 6.32475e-01, 6.40869e-01, 6.38177e-01, 6.42397e-01, 7.24968e-01
285, 4.27455e+02, 6.32712e-01, 6.47572e-01, 6.38391e-01, 6.42672e-01, 7.31011e-01
286, 4.28894e+02, 6.31889e-01, 6.29062e-01, 6.33639e-01, 6.43591e-01, 7.28191e-01
287, 4.30428e+02, 6.31692e-01, 6.39305e-01, 6.24705e-01, 6.39445e-01, 7.12841e-01
288, 4.32025e+02, 6.31092e-01, 6.31884e-01, 6.54049e-01, 6.36034e-01, 7.33999e-01
289, 4.33528e+02, 6.30879e-01, 6.38148e-01, 6.58066e-01, 6.35708e-01, 7.54371e-01
290, 4.34972e+02, 6.30616e-01, 6.37142e-01, 6.33948e-01, 6.45282e-01, 7.24067e-01
291, 4.36393e+02, 6.30270e-01, 6.35375e-01, 6.43962e-01, 6.44630e-01, 7.43368e-01
292, 4.37904e+02, 6.29890e-01, 6.34412e-01, 6.27899e-01, 6.32987e-01, 7.10014e-01
293, 4.39405e+02, 6.29365e-01, 6.31390e-01, 6.57667e-01, 6.45308e-01, 7.38453e-01
294, 4.40947e+02, 6.29213e-01, 6.37608e-01, 6.46826e-01, 6.48077e-01, 7.37693e-01
295, 4.42475e+02, 6.29235e-01, 6.40631e-01, 6.43087e-01, 6.50990e-01, 7.29663e-01
296, 4.44125e+02, 6.28576e-01, 6.28132e-01, 6.28196e-01, 6.28053e-01, 7.30140e-01
297, 4.45631e+02, 6.28018e-01, 6.29600e-01, 6.37640e-01, 6.35480e-01, 7.28104e-01
298, 4.47182e+02, 6.27376e-01, 6.27456e-01, 6.29543e-01, 6.48376e-01, 7.28605e-01
299, 4.48677e+02, 6.26544e-01, 6.23276e-01, 6.27506e-01, 6.45527e-01, 7.22099e-01
300, 4.50198e+02, 6.26913e-01, 6.44141e-01, 6.29314e-01, 6.33094e-01, 7.14333e-01
301, 4.51746e+02, 6.27222e-01, 6.43458e-01, 6.31001e-01, 6.44116e-01, 7.17319e-01
302, 4.53283e+02, 6.26512e-01, 6.25082e-01, 6.30688e-01, 6.35037e-01, 7.20269e-01
303, 4.54802e+02, 6.26153e-01, 6.31221e-01, 6.28443e-01, 6.44396e-01, 7.25325e-01
304, 4.56300e+02, 6.25321e-01, 6.22318e-01, 6.36000e-01, 6.37292e-01, 7.27755e-01
305, 4.57851e+02, 6.25254e-01, 6.35209e-01, 6.20273e-01, 6.35547e-01, 7.17332e-01
306, 4.59375e+02, 6.24910e-01, 6.30069e-01, 6.44093e-01, 6.43140e-01, 7.30368e-01
307, 4.60936e+02, 6.24809e-01, 6.34353e-01, 6.15960e-01, 6.45977e-01, 7.08011e-01
308, 4.62484e+02, 6.24500e-01, 6.30460e-01, 6.74486e-01, 6.38989e-01, 7.76948e-01
309, 4.63975e+02, 6.24834e-01, 6.41600e-01, 6.27916e-01, 6.45312e-01, 7.16517e-01
310, 4.65467e+02, 6.24714e-01, 6.33683e-01, 6.26172e-01, 6.44975e-01, 7.03974e-01
311, 4.67003e+02, 6.24251e-01, 6.27293e-01, 6.32978e-01, 6.43856e-01, 7.26022e-01
312, 4.68678e+02, 6.24564e-01, 6.40845e-01, 6.29800e-01, 6.37493e-01, 7.22477e-01
313, 4.70193e+02, 6.24089e-01, 6.27022e-01, 6.27962e-01, 6.41970e-01, 7.12074e-01
314, 4.71714e+02, 6.23963e-01, 6.32781e-01, 6.09318e-01, 6.42454e-01, 6.98351e-01
315, 4.73275e+02, 6.23743e-01, 6.31081e-01, 6.36951e-01, 6.39309e-01, 7.30051e-01
316, 4.74784e+02, 6.23762e-01, 6.34835e-01, 6.30300e-01, 6.41873e-01, 7.21258e-01
317, 4.76342e+02, 6.23644e-01, 6.32637e-01, 6.17984e-01, 6.36103e-01, 7.13441e-01
318, 4.77937e+02, 6.23517e-01, 6.32268e-01, 6.15703e-01, 6.49551e-01, 7.20877e-01
319, 4.79604e+02, 6.23115e-01, 6.27354e-01, 6.15342e-01, 6.32179e-01, 6.98404e-01
320, 4.81148e+02, 6.23019e-01, 6.32277e-01, 6.20484e-01, 6.34224e-01, 6.94650e-01
321, 4.82639e+02, 6.22767e-01, 6.29480e-01, 6.26683e-01, 6.38882e-01, 7.12176e-01
322, 4.84105e+02, 6.23295e-01, 6.43069e-01, 6.23383e-01, 6.34893e-01, 7.01769e-01
323, 4.85600e+02, 6.22976e-01, 6.28541e-01, 6.17693e-01, 6.36467e-01, 7.09233e-01
324, 4.87118e+02, 6.22763e-01, 6.29870e-01, 6.32435e-01, 6.36840e-01, 7.34868e-01
325, 4.88620e+02, 6.22442e-01, 6.27746e-01, 6.18541e-01, 6.39986e-01, 7.05032e-01
326, 4.90117e+02, 6.21972e-01, 6.24837e-01, 6.13201e-01, 6.40273e-01, 7.10360e-01
327, 4.91673e+02, 6.21553e-01, 6.25243e-01, 6.31907e-01, 6.41336e-01, 7.02152e-01
328, 4.93264e+02, 6.21358e-01, 6.28960e-01, 6.11265e-01, 6.48729e-01, 6.92010e-01
329, 4.94824e+02, 6.21618e-01, 6.36891e-01, 6.11413e-01, 6.45273e-01, 7.08570e-01
330, 4.96492e+02, 6.21340e-01, 6.27556e-01, 6.23299e-01, 6.29317e-01, 7.14415e-01
331, 4.97965e+02, 6.21670e-01, 6.37980e-01, 6.15909e-01, 6.39861e-01, 7.10681e-01
332, 4.99649e+02, 6.21039e-01, 6.21297e-01, 6.09840e-01, 6.42256e-01, 7.10434e-01
333, 5.01302e+02, 6.20878e-01, 6.29306e-01, 6.05237e-01, 6.41909e-01, 6.88727e-01
334, 5.02894e+02, 6.20917e-01, 6.32423e-01, 6.21340e-01, 6.32974e-01, 7.08414e-01
335, 5.04425e+02, 6.20271e-01, 6.20195e-01, 6.28182e-01, 6.33789e-01, 7.14486e-01
336, 5.05984e+02, 6.19787e-01, 6.22479e-01, 6.13528e-01, 6.51089e-01, 6.98888e-01
337, 5.07601e+02, 6.19222e-01, 6.20726e-01, 6.19059e-01, 6.39448e-01, 7.00432e-01
338, 5.09233e+02, 6.19414e-01, 6.33661e-01, 6.09794e-01, 6.32249e-01, 6.97576e-01
339, 5.10791e+02, 6.19386e-01, 6.29961e-01, 6.17351e-01, 6.39613e-01, 7.03805e-01
340, 5.12293e+02, 6.19146e-01, 6.25954e-01, 6.04984e-01, 6.30964e-01, 6.92006e-01
341, 5.13928e+02, 6.18921e-01, 6.26191e-01, 6.13274e-01, 6.45517e-01, 7.01718e-01
342, 5.15464e+02, 6.19143e-01, 6.33692e-01, 6.14576e-01, 6.47496e-01, 7.08958e-01
343, 5.17042e+02, 6.18921e-01, 6.26101e-01, 6.24187e-01, 6.45533e-01, 7.27265e-01
344, 5.18655e+02, 6.18304e-01, 6.18565e-01, 6.22185e-01, 6.37962e-01, 7.07734e-01
345, 5.20230e+02, 6.18039e-01, 6.24403e-01, 6.15613e-01, 6.40320e-01, 6.94567e-01
346, 5.21808e+02, 6.17792e-01, 6.24191e-01, 6.11907e-01, 6.39548e-01, 7.00484e-01
347, 5.23351e+02, 6.17666e-01, 6.26323e-01, 6.32085e-01, 6.35721e-01, 7.10333e-01
348, 5.24927e+02, 6.17824e-01, 6.31382e-01, 6.04729e-01, 6.33350e-01, 7.00725e-01
349, 5.26510e+02, 6.17850e-01, 6.28966e-01, 6.19600e-01, 6.29571e-01, 7.26104e-01
350, 5.28080e+02, 6.18035e-01, 6.32107e-01, 6.10772e-01, 6.35524e-01, 7.02330e-01
351, 5.29659e+02, 6.17852e-01, 6.25653e-01, 6.09485e-01, 6.37438e-01, 6.89791e-01
352, 5.31246e+02, 6.17924e-01, 6.30097e-01, 6.18741e-01, 6.30919e-01, 7.08734e-01
353, 5.32877e+02, 6.17876e-01, 6.27915e-01, 5.94331e-01, 6.44725e-01, 6.86037e-01
354, 5.34502e+02, 6.17883e-01, 6.29106e-01, 6.22900e-01, 6.37241e-01, 7.15612e-01
355, 5.36013e+02, 6.18187e-01, 6.34282e-01, 6.36581e-01, 6.35978e-01, 7.27321e-01
356, 5.37545e+02, 6.17867e-01, 6.23278e-01, 6.02746e-01, 6.38998e-01, 6.94985e-01
357, 5.39084e+02, 6.17744e-01, 6.26250e-01, 6.07462e-01, 6.41795e-01, 7.00719e-01
358, 5.40593e+02, 6.17067e-01, 6.16282e-01, 6.16726e-01, 6.38547e-01, 7.01725e-01
359, 5.42102e+02, 6.16613e-01, 6.19618e-01, 5.94188e-01, 6.42147e-01, 6.87804e-01
360, 5.43616e+02, 6.16409e-01, 6.23643e-01, 6.04707e-01, 6.40529e-01, 6.83160e-01
361, 5.45150e+02, 6.16768e-01, 6.33710e-01, 6.04125e-01, 6.42117e-01, 6.83647e-01
362, 5.46670e+02, 6.16326e-01, 6.19574e-01, 5.97040e-01, 6.36932e-01, 6.69608e-01
363, 5.48146e+02, 6.15554e-01, 6.13384e-01, 6.25724e-01, 6.34957e-01, 7.00581e-01
364, 5.49686e+02, 6.15504e-01, 6.25471e-01, 5.99645e-01, 6.40911e-01, 6.86879e-01
365, 5.51326e+02, 6.14910e-01, 6.15455e-01, 6.21015e-01, 6.39762e-01, 7.22134e-01
366, 5.52883e+02, 6.14294e-01, 6.14581e-01, 6.02934e-01, 6.43612e-01, 6.92677e-01
367, 5.54441e+02, 6.14159e-01, 6.22763e-01, 6.04524e-01, 6.36977e-01, 6.90331e-01
368, 5.56000e+02, 6.14324e-01, 6.27701e-01, 6.07475e-01, 6.37802e-01, 6.96944e-01
369, 5.57510e+02, 6.13894e-01, 6.17285e-01, 5.99071e-01, 6.28045e-01, 6.91577e-01
370, 5.59039e+02, 6.13386e-01, 6.15372e-01, 6.01184e-01, 6.38766e-01, 6.88999e-01
371, 5.60550e+02, 6.13272e-01, 6.22409e-01, 5.94611e-01, 6.39660e-01, 6.80576e-01
372, 5.62064e+02, 6.13285e-01, 6.24147e-01, 6.03557e-01, 6.39982e-01, 6.82397e-01
373, 5.63552e+02, 6.13292e-01, 6.24222e-01, 5.90960e-01, 6.29684e-01, 6.73843e-01
374, 5.64957e+02, 6.13152e-01, 6.21408e-01, 5.98095e-01, 6.41243e-01, 6.93820e-01
375, 5.66560e+02, 6.13116e-01, 6.23053e-01, 6.01632e-01, 6.37364e-01, 6.75971e-01
376, 5.68184e+02, 6.12654e-01, 6.15557e-01, 5.97956e-01, 6.34826e-01, 6.97098e-01
377, 5.69774e+02, 6.12029e-01, 6.11991e-01, 6.13673e-01, 6.38659e-01, 7.10785e-01
378, 5.71391e+02, 6.11891e-01, 6.20199e-01, 5.89780e-01, 6.47041e-01, 6.72189e-01
379, 5.73007e+02, 6.11856e-01, 6.21815e-01, 6.10179e-01, 6.39472e-01, 6.97483e-01
380, 5.74639e+02, 6.12119e-01, 6.27143e-01, 5.92873e-01, 6.41526e-01, 6.84858e-01
381, 5.76187e+02, 6.12213e-01, 6.24562e-01, 5.91816e-01, 6.32706e-01, 6.72154e-01
382, 5.77673e+02, 6.12016e-01, 6.19449e-01, 6.12459e-01, 6.40566e-01, 7.03524e-01
383, 5.79239e+02, 6.11873e-01, 6.19987e-01, 5.88532e-01, 6.50364e-01, 6.72698e-01
384, 5.80813e+02, 6.11342e-01, 6.13089e-01, 5.95328e-01, 6.31137e-01, 6.87257e-01
385, 5.82450e+02, 6.11286e-01, 6.21083e-01, 5.86544e-01, 6.39691e-01, 6.69196e-01
386, 5.84065e+02, 6.11417e-01, 6.24324e-01, 5.99872e-01, 6.32270e-01, 6.78937e-01
387, 5.85645e+02, 6.11366e-01, 6.21242e-01, 6.10430e-01, 6.32928e-01, 6.98928e-01
388, 5.87182e+02, 6.10809e-01, 6.12082e-01, 6.06482e-01, 6.43236e-01, 6.90054e-01
389, 5.88755e+02, 6.10408e-01, 6.14375e-01, 5.98837e-01, 6.39333e-01, 6.87443e-01
390, 5.90372e+02, 6.10577e-01, 6.24047e-01, 6.03167e-01, 6.42362e-01, 6.86362e-01
391, 5.91989e+02, 6.10196e-01, 6.14229e-01, 5.98715e-01, 6.33891e-01, 6.80380e-01
392, 5.93568e+02, 6.09879e-01, 6.14925e-01, 5.96391e-01, 6.42041e-01, 6.55747e-01
393, 5.95182e+02, 6.09234e-01, 6.09036e-01, 5.87015e-01, 6.41122e-01, 6.76222e-01
394, 5.96835e+02, 6.09340e-01, 6.21744e-01, 6.17351e-01, 6.31317e-01, 6.91117e-01
395, 5.98443e+02, 6.09504e-01, 6.23183e-01, 5.93939e-01, 6.29668e-01, 6.73211e-01
396, 6.00038e+02, 6.09357e-01, 6.17766e-01, 6.02024e-01, 6.31056e-01, 6.88392e-01
397, 6.01569e+02, 6.09380e-01, 6.20744e-01, 5.93696e-01, 6.32515e-01, 6.78684e-01
398, 6.03222e+02, 6.10103e-01, 6.32985e-01, 5.99061e-01, 6.31138e-01, 6.83078e-01
399, 6.04719e+02, 6.09890e-01, 6.17249e-01, 5.99941e-01, 6.42313e-01, 6.83998e-01
400, 6.06209e+02, 6.09561e-01, 6.14649e-01, 5.77853e-01, 6.33200e-01, 6.48162e-01
401, 6.07698e+02, 6.09120e-01, 6.12492e-01, 6.14026e-01, 6.35370e-01, 7.13026e-01
402, 6.09180e+02, 6.09260e-01, 6.22185e-01, 5.93498e-01, 6.35777e-01, 6.80510e-01
403, 6.10698e+02, 6.09470e-01, 6.23886e-01, 5.82656e-01, 6.37741e-01, 6.55159e-01
404, 6.12232e+02, 6.09182e-01, 6.14775e-01, 5.95833e-01, 6.32023e-01, 6.72884e-01
405, 6.13767e+02, 6.09101e-01, 6.18355e-01, 5.83644e-01, 6.43100e-01, 6.64296e-01
406, 6.15261e+02, 6.08680e-01, 6.12051e-01, 5.77827e-01, 6.30790e-01, 6.64293e-01
407, 6.16799e+02, 6.08683e-01, 6.19309e-01, 5.82158e-01, 6.39613e-01, 6.57749e-01
408, 6.18301e+02, 6.08741e-01, 6.20453e-01, 5.90625e-01, 6.42664e-01, 6.63392e-01
409, 6.19820e+02, 6.08723e-01, 6.19249e-01, 5.80426e-01, 6.32126e-01, 6.68829e-01
410, 6.21348e+02, 6.08471e-01, 6.14736e-01, 5.74459e-01, 6.36368e-01, 6.55208e-01
411, 6.22829e+02, 6.08466e-01, 6.19116e-01, 5.80948e-01, 6.41536e-01, 6.64502e-01
412, 6.24323e+02, 6.08661e-01, 6.22613e-01, 5.85205e-01, 6.38088e-01, 6.81491e-01
413, 6.25787e+02, 6.08502e-01, 6.16579e-01, 5.78752e-01, 6.31697e-01, 6.60529e-01
414, 6.27272e+02, 6.08600e-01, 6.21051e-01, 5.73441e-01, 6.41081e-01, 6.50007e-01
415, 6.28737e+02, 6.08180e-01, 6.11747e-01, 5.80389e-01, 6.45692e-01, 6.57016e-01
416, 6.30223e+02, 6.07743e-01, 6.10854e-01, 5.85036e-01, 6.40397e-01, 6.77459e-01
417, 6.31719e+02, 6.08043e-01, 6.23585e-01, 5.89147e-01, 6.37069e-01, 6.64997e-01
418, 6.33165e+02, 6.07912e-01, 6.16373e-01, 5.90732e-01, 6.32851e-01, 6.75986e-01
419, 6.34710e+02, 6.08458e-01, 6.28399e-01, 5.81367e-01, 6.28833e-01, 6.59145e-01
420, 6.36212e+02, 6.08445e-01, 6.18826e-01, 5.97376e-01, 6.24288e-01, 6.80766e-01
421, 6.37735e+02, 6.08162e-01, 6.14133e-01, 5.79080e-01, 6.26190e-01, 6.65091e-01
422, 6.39296e+02, 6.07839e-01, 6.13014e-01, 5.93655e-01, 6.33469e-01, 6.61917e-01
423, 6.40788e+02, 6.07786e-01, 6.17306e-01, 5.79316e-01, 6.33653e-01, 6.68453e-01
424, 6.42341e+02, 6.07728e-01, 6.17345e-01, 5.86099e-01, 6.38272e-01, 6.83060e-01
425, 6.43901e+02, 6.07731e-01, 6.18280e-01, 5.85332e-01, 6.34794e-01, 6.64783e-01
426, 6.45506e+02, 6.07075e-01, 6.06717e-01, 5.73940e-01, 6.39852e-01, 6.59400e-01
427, 6.47074e+02, 6.06599e-01, 6.09266e-01, 5.71358e-01, 6.39680e-01, 6.56698e-01
428, 6.48651e+02, 6.06113e-01, 6.08615e-01, 5.72160e-01, 6.27042e-01, 6.67456e-01
429, 6.50268e+02, 6.05493e-01, 6.05562e-01, 6.09071e-01, 6.23124e-01, 7.04685e-01
430, 6.51822e+02, 6.05631e-01, 6.18542e-01, 5.93359e-01, 6.29481e-01, 6.83295e-01
431, 6.53352e+02, 6.05355e-01, 6.11148e-01, 5.78655e-01, 6.33508e-01, 6.55648e-01
432, 6.54964e+02, 6.05284e-01, 6.14630e-01, 5.93428e-01, 6.34028e-01, 6.62677e-01
433, 6.56475e+02, 6.05272e-01, 6.15572e-01, 5.74671e-01, 6.36813e-01, 6.50569e-01
434, 6.57973e+02, 6.05229e-01, 6.15084e-01, 5.82028e-01, 6.44527e-01, 6.47978e-01
435, 6.59473e+02, 6.04780e-01, 6.07854e-01, 5.73170e-01, 6.39221e-01, 6.56118e-01
436, 6.60971e+02, 6.04628e-01, 6.12440e-01, 5.77961e-01, 6.37854e-01, 6.44214e-01
437, 6.62486e+02, 6.04114e-01, 6.05979e-01, 5.75301e-01, 6.32881e-01, 6.56961e-01
438, 6.64017e+02, 6.04437e-01, 6.20511e-01, 5.74247e-01, 6.33001e-01, 6.55841e-01
439, 6.65527e+02, 6.04191e-01, 6.10834e-01, 5.69406e-01, 6.33929e-01, 6.49071e-01
440, 6.66997e+02, 6.04385e-01, 6.17926e-01, 5.97373e-01, 6.33688e-01, 6.76060e-01
441, 6.68513e+02, 6.03856e-01, 6.05452e-01, 5.83474e-01, 6.32377e-01, 6.66212e-01
442, 6.70121e+02, 6.04207e-01, 6.20915e-01, 5.94001e-01, 6.26294e-01, 6.75969e-01
443, 6.71671e+02, 6.04480e-01, 6.19621e-01, 5.86870e-01, 6.30862e-01, 6.64637e-01
444, 6.73220e+02, 6.04222e-01, 6.10339e-01, 5.90528e-01, 6.29172e-01, 6.78406e-01
445, 6.74766e+02, 6.04144e-01, 6.13381e-01, 5.79144e-01, 6.38424e-01, 6.64659e-01
446, 6.76317e+02, 6.03826e-01, 6.09000e-01, 5.64540e-01, 6.31026e-01, 6.59763e-01
447, 6.77840e+02, 6.03872e-01, 6.15268e-01, 5.76110e-01, 6.41862e-01, 6.54644e-01
448, 6.79352e+02, 6.03517e-01, 6.07876e-01, 5.91641e-01, 6.27967e-01, 6.64755e-01
449, 6.80931e+02, 6.03781e-01, 6.19011e-01, 5.88566e-01, 6.28684e-01, 6.72953e-01
450, 6.82515e+02, 6.03595e-01, 6.11029e-01, 5.68358e-01, 6.27541e-01, 6.42397e-01
451, 6.84048e+02, 6.03149e-01, 6.06120e-01, 5.65904e-01, 6.36639e-01, 6.41944e-01
452, 6.85607e+02, 6.02999e-01, 6.10847e-01, 5.70343e-01, 6.30478e-01, 6.54010e-01
453, 6.87221e+02, 6.02874e-01, 6.11418e-01, 5.92677e-01, 6.32527e-01, 6.81281e-01
454, 6.88744e+02, 6.02878e-01, 6.13612e-01, 5.72534e-01, 6.38128e-01, 6.70634e-01
455, 6.90337e+02, 6.02393e-01, 6.04684e-01, 5.75341e-01, 6.34911e-01, 6.57854e-01
456, 6.91909e+02, 6.02315e-01, 6.11740e-01, 5.76538e-01, 6.36629e-01, 6.68139e-01
457, 6.93518e+02, 6.01686e-01, 6.01572e-01, 5.78545e-01, 6.31823e-01, 6.66547e-01
458, 6.95111e+02, 6.01773e-01, 6.13961e-01, 5.77167e-01, 6.45720e-01, 6.55166e-01
459, 6.96648e+02, 6.01874e-01, 6.14037e-01, 5.69868e-01, 6.38575e-01, 6.54948e-01
460, 6.98224e+02, 6.02100e-01, 6.16322e-01, 5.83888e-01, 6.27242e-01, 6.65432e-01
461, 6.99777e+02, 6.01773e-01, 6.06879e-01, 5.66279e-01, 6.40947e-01, 6.33800e-01
462, 7.01351e+02, 6.01672e-01, 6.10824e-01, 5.66477e-01, 6.37056e-01, 6.58116e-01
463, 7.02948e+02, 6.01653e-01, 6.12024e-01, 5.73410e-01, 6.32069e-01, 6.50075e-01
464, 7.04497e+02, 6.01190e-01, 6.03821e-01, 5.74310e-01, 6.37241e-01, 6.54655e-01
465, 7.06080e+02, 6.01218e-01, 6.12443e-01, 5.67082e-01, 6.32174e-01, 6.42522e-01
466, 7.07665e+02, 6.01507e-01, 6.16907e-01, 5.61791e-01, 6.27325e-01, 6.33144e-01
467, 7.09211e+02, 6.01120e-01, 6.05158e-01, 5.63168e-01, 6.26491e-01, 6.48792e-01
468, 7.10739e+02, 6.01219e-01, 6.13424e-01, 5.62671e-01, 6.33609e-01, 6.24726e-01
469, 7.12303e+02, 6.00603e-01, 6.00951e-01, 5.80449e-01, 6.33502e-01, 6.63856e-01
470, 7.13904e+02, 6.00720e-01, 6.13153e-01, 5.78322e-01, 6.36381e-01, 6.62984e-01
471, 7.15500e+02, 6.00143e-01, 6.00967e-01, 5.63856e-01, 6.24461e-01, 6.57523e-01
472, 7.17019e+02, 6.00203e-01, 6.11679e-01, 5.63037e-01, 6.24270e-01, 6.43285e-01
473, 7.18456e+02, 5.99778e-01, 6.03315e-01, 5.72653e-01, 6.29838e-01, 6.55849e-01
474, 7.20011e+02, 6.00323e-01, 6.20047e-01, 5.66300e-01, 6.32719e-01, 6.47680e-01
475, 7.21447e+02, 6.00121e-01, 6.07048e-01, 5.65284e-01, 6.38940e-01, 6.49804e-01
476, 7.22949e+02, 6.00274e-01, 6.13536e-01, 5.79276e-01, 6.33930e-01, 6.67822e-01
477, 7.24492e+02, 6.00744e-01, 6.18954e-01, 5.68416e-01, 6.22613e-01, 6.52728e-01
478, 7.26010e+02, 6.00627e-01, 6.08989e-01, 5.60572e-01, 6.34053e-01, 6.40956e-01
479, 7.27533e+02, 6.00131e-01, 6.01996e-01, 5.70399e-01, 6.29975e-01, 6.47670e-01
480, 7.29037e+02, 5.99809e-01, 6.04845e-01, 5.60879e-01, 6.33148e-01, 6.44971e-01
481, 7.30528e+02, 5.99687e-01, 6.08181e-01, 5.62908e-01, 6.39222e-01, 6.47387e-01
482, 7.31977e+02, 6.00515e-01, 6.25031e-01, 5.77200e-01, 6.35781e-01, 6.61527e-01
483, 7.33446e+02, 6.00025e-01, 6.02114e-01, 5.67298e-01, 6.37181e-01, 6.59264e-01
484, 7.34951e+02, 5.99760e-01, 6.05656e-01, 5.55699e-01, 6.37957e-01, 6.32284e-01
485, 7.36459e+02, 5.99667e-01, 6.08856e-01, 5.62867e-01, 6.31422e-01, 6.50546e-01
486, 7.37991e+02, 5.99609e-01, 6.09272e-01, 5.67573e-01, 6.38009e-01, 6.40677e-01
487, 7.39569e+02, 5.99381e-01, 6.05947e-01, 5.56104e-01, 6.34548e-01, 6.27644e-01
488, 7.41089e+02, 5.98772e-01, 5.99069e-01, 5.66210e-01, 6.28219e-01, 6.47656e-01
489, 7.42642e+02, 5.98536e-01, 6.05107e-01, 5.55176e-01, 6.35808e-01, 6.42455e-01
490, 7.44178e+02, 5.98598e-01, 6.10029e-01, 5.66095e-01, 6.28812e-01, 6.51113e-01
491, 7.45616e+02, 5.98824e-01, 6.13151e-01, 5.68193e-01, 6.25593e-01, 6.44856e-01
492, 7.47169e+02, 5.98821e-01, 6.09398e-01, 5.69371e-01, 6.32190e-01, 6.38998e-01
493, 7.48685e+02, 5.99130e-01, 6.14705e-01, 5.67709e-01, 6.40423e-01, 6.43393e-01
494, 7.50129e+02, 5.98912e-01, 6.05798e-01, 5.76965e-01, 6.27315e-01, 6.66782e-01
495, 7.51712e+02, 5.98486e-01, 6.01528e-01, 5.58168e-01, 6.38812e-01, 6.49962e-01
